RunNumber,GuessTillWin,Word
147,387,closed
148,3246,handful
149,3216,depict
150,2254,size
151,1622,accurately
152,2669,scale
153,3813,interrupt
154,2266,practical
155,1807,reaction
156,1641,repeatedly
157,2818,tall
158,1519,import
159,3214,worry
160,1221,group
161,1781,artist
162,3274,prevent
163,1858,pose
164,1021,biology
165,846,situation
166,607,revolutionary
167,61,acid
168,3855,organization
169,3096,due
170,65,gay
171,946,trouble
172,1445,administrator
173,3193,hidden
174,479,tunnel
175,3754,wound
176,3667,blade
177,2594,everybody
178,4161,sleeve
179,32,elect
180,2237,pop
181,701,imagination
182,3836,little
183,503,alternative
184,659,wheat
185,3748,regularly
186,1187,immigration
187,343,installation
188,2154,otherwise
189,2478,minute
190,4074,smooth
191,3612,opposition
192,1159,jeans
193,3203,healthy
194,1716,overall
195,598,Dutch
196,1145,distract
197,1316,street
198,459,officially
199,2338,ash
200,657,guidance
201,2024,modern
202,2162,joke
203,830,researcher
204,442,tomorrow
205,1832,ambassador
206,3024,college
207,334,blank
208,84,experienced
209,4032,observation
210,3453,strategy
211,1014,heavy
212,3832,window
213,4006,drunk
214,1409,helmet
215,1755,commission
216,2186,isolation
217,855,sort
218,2407,unfair
219,3689,everywhere
220,233,senior
221,3227,surveillance
222,73,ticket
223,2253,strain
224,179,atmosphere
225,2109,permanent
226,79,club
227,3085,regarding
228,2309,beginning
229,374,considerable
230,4027,edit
231,1455,jazz
232,136,argument
233,3721,seller
234,3334,personnel
235,3707,lesson
236,696,wait
237,1325,confrontation
238,3308,commitment
239,476,despite
240,3273,bless
241,4065,politics
242,4100,tender
243,4167,companion
244,293,competitive
245,2757,sing
246,1817,encourage
247,937,shoe
248,2516,legislature
249,4201,among
250,3488,foot
251,1481,leader
252,3229,reach
253,496,end
254,4077,meal
255,152,dirt
256,4042,restrict
257,3613,fade
258,2138,discuss
259,1850,fragile
260,1569,evidence
261,813,shut
262,1050,top
263,2422,education
264,1874,decrease
265,1135,install
266,3248,language
267,965,envelope
268,2961,confuse
269,930,unity
270,3749,disability
271,2397,reporter
272,3902,establish
273,921,funny
274,2415,instance
275,3626,poor
276,731,southern
277,917,valid
278,101,wipe
279,3346,beam
280,3075,night
281,1043,three
282,3818,confusion
283,3610,guy
284,53,chip
285,1039,bend
286,1071,son
287,2715,identity
288,772,initiative
289,889,minority
290,4218,explode
291,2684,nightmare
292,1579,smart
293,618,unfold
294,3840,fame
295,2277,blink
296,837,instead
297,885,unlikely
298,2070,mind
299,1820,fragment
300,1467,movement
301,2557,conflict
302,789,chill
303,1572,concentrate
304,2004,distribute
305,1818,war
306,1779,plate
307,1887,go
308,2059,collapse
309,427,cancer
310,1119,bedroom
311,1897,radio
312,2110,pin
313,522,artistic
314,437,truly
315,4056,somebody
316,3007,official
317,1497,mine
318,10,hot
319,3467,smoke
320,2355,assign
321,4029,ok
322,1898,bathroom
323,1733,northwest
324,938,clinical
325,1027,pleasant
326,3142,chunk
327,3363,supermarket
328,251,prescription
329,652,territory
330,1543,intense
331,4000,breeze
332,2526,book
333,667,aircraft
334,788,international
335,1018,realistic
336,2823,laundry
337,1941,recall
338,286,wish
339,1138,illusion
340,986,reinforce
341,2242,wine
342,2021,dam
343,98,sometime
344,4044,quit
345,2052,stimulate
346,1588,criteria
347,1034,freely
348,2029,efficient
349,2016,category
350,3302,lifestyle
351,3884,angle
352,1441,announcement
353,3582,define
354,2529,cage
355,4198,aggressive
356,3410,utility
357,1127,sphere
358,298,discover
359,2058,conservation
360,4078,district
361,2348,reference
362,271,whatever
363,2653,possible
364,3237,gather
365,2077,spell
366,2383,moreover
367,3039,wrist
368,151,living
369,14,fortunately
370,1064,topic
371,3343,plastic
372,1158,commonly
373,3624,flower
374,245,policeman
375,3924,ground
376,2091,besides
377,2660,discussion
378,779,complain
379,2778,disc
380,3777,must
381,3446,mathematics
382,2781,inherent
383,1029,fraction
384,4035,page
385,1603,mentor
386,1687,epidemic
387,635,leather
388,3445,labor
389,3156,diamond
390,518,convert
391,546,witness
392,425,final
393,2668,deck
394,193,tomato
395,839,imply
396,2866,secret
397,2500,reply
398,1162,consume
399,1140,command
400,1371,coordinator
401,3992,democracy
402,545,neighboring
403,978,arise
404,877,suddenly
405,1327,increasingly
406,2425,possess
407,2646,integration
408,2649,successfully
409,2396,past
410,4008,terrorist
411,262,foster
412,2137,scan
413,1907,item
414,2627,enable
415,3420,slam
416,906,rally
417,3654,buy
418,2716,jewelry
419,3715,pump
420,1681,inherit
421,2721,listen
422,2226,donor
423,3329,seal
424,3966,primarily
425,4203,constitute
426,3997,refuge
427,2822,huh
428,3408,chairman
429,1378,statement
430,2732,make
431,1088,characterize
432,2443,highly
433,1920,AIDS
434,3256,musician
435,2093,toss
436,1477,gaze
437,3567,chain
438,2978,vacuum
439,860,unemployment
440,850,statistical
441,3936,land
442,2193,limitation
443,1414,picture
444,2609,clip
445,560,journalist
446,2404,volume
447,3332,television
448,330,complicated
449,2777,ease
450,3616,folk
451,2698,clue
452,3093,speech
453,1953,offensive
454,1010,rapidly
455,1502,vendor
456,2238,horror
457,3731,candle
458,1230,victim
459,4227,wave
460,1699,irony
461,4135,attention
462,4212,combat
463,1271,medal
464,4139,burden
465,2275,diet
466,1554,steep
467,75,flour
468,2406,mild
469,1056,Christmas
470,3220,sweet
471,2484,diminish
472,17,peel
473,3272,pension
474,3211,slope
475,2586,age
476,2413,mom
477,620,rubber
478,2323,give
479,340,cottage
480,2927,humanity
481,35,grant
482,268,implementation
483,4113,planning
484,513,forty
485,4206,execution
486,925,production
487,3946,label
488,4118,explicit
489,3821,mall
490,4162,afraid
491,4003,every
492,1713,question
493,122,sample
494,1294,racial
495,2018,subsidy
496,3852,United
497,1466,succeed
498,3994,patrol
499,2014,elderly
500,3366,evolution
501,423,theater
502,2278,tension
503,3403,nearly
504,1362,still
505,1320,salmon
506,3694,appear
507,2030,couch
508,3310,pitch
509,333,theory
510,532,alongside
511,3395,grand
512,2947,religious
513,492,hair
514,4123,taxpayer
515,2771,consider
516,3648,leave
517,12,availability
518,49,thanks
519,4052,emphasize
520,3557,specifically
521,1083,minimal
522,3979,manual
523,4227,movie
524,315,proud
525,1968,gentle
526,2809,evil
527,2631,duty
528,1214,border
529,165,stone
530,3109,responsibility
531,1270,sky
532,3390,equip
533,573,threat
534,54,superior
535,2543,associated
536,4181,request
537,2924,overcome
538,3089,kiss
539,568,assess
540,3181,extensive
541,1660,arrest
542,3202,inner
543,771,lost
544,2754,sales
545,2681,formula
546,1511,hay
547,67,classroom
548,2659,foreigner
549,3111,lobby
550,688,material
551,776,seat
552,80,stare
553,172,independent
554,368,tear
555,3335,tourism
556,786,offense
557,2991,hunger
558,1734,cognitive
559,1553,provider
560,3094,curriculum
561,2545,pocket
562,4180,actress
563,3733,selected
564,4166,evident
565,900,positive
566,2773,cream
567,543,profession
568,2170,merely
569,1321,inspire
570,4080,silly
571,3986,beast
572,3547,shop
573,1191,shared
574,257,photographer
575,2697,trial
576,3566,civilian
577,1610,belt
578,728,scholar
579,1624,fork
580,1867,wood
581,3311,currently
582,4114,delicate
583,3858,refuse
584,3629,qualify
585,1098,Jew
586,3900,count
587,1548,trade
588,1151,gun
589,2638,conduct
590,2651,impulse
591,1574,secretary
592,2677,fisherman
593,2723,illness
594,662,tone
595,2403,odd
596,2103,safety
597,4076,expected
598,744,kid
599,4093,investigator
600,1656,toe
601,963,current
602,2042,underlying
603,3926,fellow
604,3975,brother
605,594,withdrawal
606,528,disappear
607,1567,hope
608,769,special
609,303,something
610,2466,motor
611,1399,reflect
612,3980,desk
613,206,significance
614,1619,icon
615,448,interaction
616,1037,tail
617,68,reserve
618,1915,crawl
619,1945,equation
620,4210,hall
621,211,draw
622,2410,bid
623,3262,minimize
624,3083,exhaust
625,1429,woman
626,3651,ass
627,1383,involvement
628,1540,rate
629,1364,cousin
630,3927,asset
631,1253,incorporate
632,2980,wheelchair
633,2482,interest
634,1279,happen
635,489,singer
636,697,bar
637,895,setting
638,287,connect
639,3800,emotional
640,1133,statue
641,1105,consist
642,1539,naturally
643,3486,reception
644,236,isolate
645,1804,producer
646,3579,outstanding
647,3277,rule
648,2433,shove
649,2662,digital
650,4134,try
651,3798,trait
652,531,western
653,1413,absolutely
654,1754,extraordinary
655,3029,even
656,2364,council
657,2009,aware
658,1912,creative
659,519,enthusiasm
660,3233,client
661,1626,cold
662,3448,barrier
663,1178,exclusive
664,3950,spray
665,1803,toy
666,4051,introduction
667,1993,answer
668,2204,consideration
669,1840,field
670,625,flood
671,1608,access
672,3322,document
673,3230,documentary
674,1722,thought
675,464,love
676,1987,elaborate
677,645,cooperation
678,3398,outer
679,3784,acquire
680,1495,carve
681,4143,intention
682,1412,warning
683,664,steady
684,276,essential
685,1235,captain
686,927,gentleman
687,935,threshold
688,3764,mixture
689,3876,electrical
690,862,arrange
691,414,leap
692,740,campaign
693,1006,obstacle
694,2523,dedicate
695,3568,continent
696,1330,whole
697,1616,note
698,1510,solve
699,3157,sauce
700,155,continuing
701,3328,yet
702,790,predict
703,2195,casino
704,606,transition
705,3781,supporter
706,3580,thoroughly
707,115,change
708,3353,believe
709,883,partial
710,2356,silver
711,3393,member
712,391,promise
713,2263,typically
714,3385,million
715,3473,bone
716,3910,therapist
717,3401,afford
718,1878,attractive
719,3019,peace
720,623,goal
721,4026,margin
722,798,ambitious
723,2840,suitable
724,2185,era
725,991,lately
726,3490,residence
727,3168,childhood
728,159,suburb
729,3688,salad
730,487,coalition
731,3790,permission
732,2067,competition
733,3551,apology
734,973,dig
735,509,bath
736,982,assistant
737,1827,survival
738,412,golden
739,3679,twin
740,484,stumble
741,51,receive
742,2867,thank
743,2444,electronic
744,2017,genuine
745,1286,paint
746,3559,projection
747,135,employee
748,4196,refer
749,3086,master
750,3021,dramatically
751,3752,convention
752,1262,accessible
753,132,grief
754,658,usual
755,3158,hour
756,1019,welfare
757,2232,fuel
758,4085,tax
759,1580,gallery
760,677,also
761,1653,select
762,865,parent
763,1794,aid
764,453,elementary
765,695,professional
766,1989,intensity
767,1811,buddy
768,1382,mate
769,2408,dare
770,679,moral
771,2271,counterpart
772,1590,revelation
773,3253,textbook
774,1709,cite
775,876,reluctant
776,3377,reader
777,4050,grandfather
778,2126,coin
779,3634,kit
780,2179,lady
781,3708,cloth
782,4010,remember
783,1155,mean
784,3756,cast
785,3146,track
786,3594,fruit
787,1488,guitar
788,3867,research
789,4153,candy
790,29,lucky
791,4195,water
792,4124,scholarship
793,3417,horrible
794,1565,helpful
795,629,attendance
796,1777,truth
797,2724,educational
798,4115,grandparent
799,1393,suicide
800,1841,sweat
801,1888,pull
802,2776,transport
803,1069,hear
804,2108,legislative
805,1843,commit
806,3291,dilemma
807,306,mountain
808,1338,previously
809,945,electronics
810,4102,pattern
811,1761,common
812,2932,hurricane
813,3152,reverse
814,2038,indeed
815,3484,welcome
816,3713,powerful
817,1932,fail
818,2159,loyalty
819,2623,testing
820,3928,European
821,4028,turkey
822,1469,brief
823,2178,secondary
824,3269,schedule
825,1589,phenomenon
826,2001,suspend
827,2177,explain
828,1621,job
829,2948,respondent
830,3518,objection
831,3525,index
832,2758,assault
833,4064,loss
834,2228,program
835,1955,perform
836,3905,beard
837,3587,statute
838,2345,check
839,2956,part
840,1207,unit
841,3047,regional
842,4137,mainly
843,1306,typical
844,2152,spill
845,3294,handsome
846,815,mobile
847,2774,bed
848,3059,attitude
849,169,barrel
850,2305,old
851,1136,innovation
852,1503,port
853,3532,deep
854,1052,alcohol
855,3585,code
856,3422,coming
857,249,huge
858,1157,society
859,3319,intend
860,74,edition
861,3022,decline
862,2672,bolt
863,2619,drum
864,732,grip
865,113,depart
866,1211,total
867,474,shift
868,154,awareness
869,2515,relatively
870,643,outline
871,3723,stack
872,318,library
873,1556,crystal
874,4225,ignore
875,2219,Catholic
876,2350,study
877,4178,gym
878,3851,success
879,1629,Canadian
880,1844,emerge
881,2347,protective
882,3799,painting
883,2940,university
884,4067,appearance
885,3326,oxygen
886,570,lung
887,2326,nurse
888,3825,suffering
889,2472,could
890,3030,casualty
891,1025,follow
892,1670,lie
893,969,pregnancy
894,1444,real
895,2630,green
896,2414,explanation
897,19,piano
898,2740,asleep
899,950,gently
900,4138,resume
901,2120,break
902,2047,studio
903,687,constitution
904,1022,confident
905,997,option
906,3118,retailer
907,2772,trading
908,797,deliver
909,1079,decide
910,3238,future
911,1593,ready
912,3838,persuade
913,2377,crazy
914,2054,hypothesis
915,2412,hundred
916,1560,first
917,3718,student
918,1110,case
919,3451,young
920,1978,eight
921,2893,plane
922,1226,century
923,116,invasion
924,380,rough
925,3501,everyday
926,3914,watch
927,3487,annually
928,1673,custom
929,1768,stadium
930,1424,experiment
931,2476,fund
932,3430,sleep
933,70,fee
934,2032,put
935,4159,cat
936,3638,reduction
937,2607,protect
938,765,bankruptcy
939,3287,comprise
940,420,cheek
941,1700,rush
942,1828,entrance
943,842,justice
944,4048,agent
945,2100,transformation
946,1218,patient
947,818,tour
948,1291,blue
949,4075,push
950,1636,texture
951,726,assignment
952,562,teaspoon
953,3004,mainstream
954,2565,involve
955,801,someday
956,1238,auction
957,2950,harassment
958,96,nest
959,2549,arrow
960,994,muscle
961,2567,pitcher
962,3386,elevator
963,252,craft
964,2034,traditional
965,1092,blend
966,2647,intact
967,1312,dead
968,2636,tighten
969,1587,Arab
970,3808,arm
971,3901,Olympics
972,403,toward
973,2708,Palestinian
974,1390,sprinkle
975,2532,next
976,2919,drawing
977,1538,much
978,2968,bus
979,2045,genius
980,792,celebrate
981,966,attend
982,4183,great
983,3400,trust
984,1592,aesthetic
985,577,universe
986,2144,small
987,811,serving
988,600,fist
989,2800,loop
990,381,force
991,2303,concede
992,1070,baseball
993,3499,related
994,2372,fairly
995,1425,headquarters
996,3020,impression
997,4133,hence
998,3686,confession
999,1693,grape
1000,1570,performer
